Resident_ID,Resident_Name,Gender,Date_of_Birth,Mobile_Number,Email,Aadhaar_Number,Company_Name,Employee_ID,Occupation,Check_In_Date,Check_Out_Date,Room_Number,Bed_Number,Room_Type,Floor,Monthly_Rent,Deposit_Amount,Amount_Paid,Balance_Amount,Payment_Date,Payment_Method,Payment_Status,Occupancy_Status,Resident_Status,Emergency_Contact,Parent_Name,Parent_Contact,Permanent_Address,City,State,Pincode,Nationality,Religion,ID_Proof_Type,Aadhaar_Copy,Voter_ID_Copy,Joining_Date,Exit_Date,Bed_Status,Room_Capacity,Available_Beds,Remarks,Age
R06380,Resident 6380,Female,25-09-1990,800006380,resident6380@example.com,1.00E+11,TCS,EMP06380,Software Engineer,01-01-2026,,RM3290,B2,Double,4,6000,10000,3000,3000,05-07-2026,Cash,Partial,Occupied,Active,700006380,Parent 6380,600006380,Address 6380,Guntur,Andhra Pradesh,500380,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,35
R06381,Resident 6381,Male,26-10-1991,800006381,resident6381@example.com,1.00E+11,Infosys,EMP06381,Analyst,01-01-2026,,RM3291,B1,Double,5,7000,10000,7000,0,05-07-2026,UPI,Paid,Occupied,Active,700006381,Parent 6381,600006381,Address 6381,Vijayawada,Andhra Pradesh,500381,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,34
R06382,Resident 6382,Female,27-11-1992,800006382,resident6382@example.com,1.00E+11,Wipro,EMP06382,Tester,01-01-2026,,RM3291,B2,Double,5,8000,10000,8000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006382,Parent 6382,600006382,Address 6382,Hyderabad,Telangana,500382,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,33
R06383,Resident 6383,Male,28-12-1993,800006383,resident6383@example.com,1.00E+11,Accenture,EMP06383,Support Engineer,01-01-2026,,RM3292,B1,Double,5,9000,10000,9000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006383,Parent 6383,600006383,Address 6383,Chennai,Tamil Nadu,500383,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,32
R06384,Resident 6384,Female,01-01-1994,800006384,resident6384@example.com,1.00E+11,Capgemini,EMP06384,Software Engineer,01-01-2026,,RM3292,B2,Double,5,10000,10000,5000,5000,05-07-2026,Cash,Partial,Occupied,Active,700006384,Parent 6384,600006384,Address 6384,Guntur,Andhra Pradesh,500384,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,32
R06385,Resident 6385,Male,02-02-1995,800006385,resident6385@example.com,1.00E+11,TCS,EMP06385,Analyst,01-01-2026,,RM3293,B1,Double,5,6000,10000,6000,0,05-07-2026,UPI,Paid,Occupied,Active,700006385,Parent 6385,600006385,Address 6385,Vijayawada,Andhra Pradesh,500385,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,31
R06386,Resident 6386,Female,03-03-1996,800006386,resident6386@example.com,1.00E+11,Infosys,EMP06386,Tester,01-01-2026,,RM3293,B2,Double,5,7000,10000,7000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006386,Parent 6386,600006386,Address 6386,Hyderabad,Telangana,500386,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,30
R06387,Resident 6387,Male,04-04-1997,800006387,resident6387@example.com,1.00E+11,Wipro,EMP06387,Support Engineer,01-01-2026,,RM3294,B1,Double,5,8000,10000,8000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006387,Parent 6387,600006387,Address 6387,Chennai,Tamil Nadu,500387,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,29
R06388,Resident 6388,Female,05-05-1998,800006388,resident6388@example.com,1.00E+11,Accenture,EMP06388,Software Engineer,01-01-2026,,RM3294,B2,Double,5,9000,10000,4500,4500,05-07-2026,Cash,Partial,Occupied,Active,700006388,Parent 6388,600006388,Address 6388,Guntur,Andhra Pradesh,500388,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,28
R06389,Resident 6389,Male,06-06-1999,800006389,resident6389@example.com,1.00E+11,Capgemini,EMP06389,Analyst,01-01-2026,,RM3295,B1,Double,5,10000,10000,10000,0,05-07-2026,UPI,Paid,Occupied,Active,700006389,Parent 6389,600006389,Address 6389,Vijayawada,Andhra Pradesh,500389,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,27
R06390,Resident 6390,Female,07-07-1990,800006390,resident6390@example.com,1.00E+11,TCS,EMP06390,Tester,01-01-2026,,RM3295,B2,Double,5,6000,10000,6000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006390,Parent 6390,600006390,Address 6390,Hyderabad,Telangana,500390,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,36
R06391,Resident 6391,Male,08-08-1991,800006391,resident6391@example.com,1.00E+11,Infosys,EMP06391,Support Engineer,01-01-2026,,RM3296,B1,Double,5,7000,10000,7000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006391,Parent 6391,600006391,Address 6391,Chennai,Tamil Nadu,500391,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,34
R06392,Resident 6392,Female,09-09-1992,800006392,resident6392@example.com,1.00E+11,Wipro,EMP06392,Software Engineer,01-01-2026,,RM3296,B2,Double,5,8000,10000,4000,4000,05-07-2026,Cash,Partial,Occupied,Active,700006392,Parent 6392,600006392,Address 6392,Guntur,Andhra Pradesh,500392,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,33
R06393,Resident 6393,Male,10-10-1993,800006393,resident6393@example.com,1.00E+11,Accenture,EMP06393,Analyst,01-01-2026,,RM3297,B1,Double,5,9000,10000,9000,0,05-07-2026,UPI,Paid,Occupied,Active,700006393,Parent 6393,600006393,Address 6393,Vijayawada,Andhra Pradesh,500393,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,32
R06394,Resident 6394,Female,11-11-1994,800006394,resident6394@example.com,1.00E+11,Capgemini,EMP06394,Tester,01-01-2026,,RM3297,B2,Double,5,10000,10000,10000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006394,Parent 6394,600006394,Address 6394,Hyderabad,Telangana,500394,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,31
R06395,Resident 6395,Male,12-12-1995,800006395,resident6395@example.com,1.00E+11,TCS,EMP06395,Support Engineer,01-01-2026,,RM3298,B1,Double,5,6000,10000,6000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006395,Parent 6395,600006395,Address 6395,Chennai,Tamil Nadu,500395,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,30
R06396,Resident 6396,Female,13-01-1996,800006396,resident6396@example.com,1.00E+11,Infosys,EMP06396,Software Engineer,01-01-2026,,RM3298,B2,Double,5,7000,10000,3500,3500,05-07-2026,Cash,Partial,Occupied,Active,700006396,Parent 6396,600006396,Address 6396,Guntur,Andhra Pradesh,500396,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,30
R06397,Resident 6397,Male,14-02-1997,800006397,resident6397@example.com,1.00E+11,Wipro,EMP06397,Analyst,01-01-2026,,RM3299,B1,Double,5,8000,10000,8000,0,05-07-2026,UPI,Paid,Occupied,Active,700006397,Parent 6397,600006397,Address 6397,Vijayawada,Andhra Pradesh,500397,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,29
R06398,Resident 6398,Female,15-03-1998,800006398,resident6398@example.com,1.00E+11,Accenture,EMP06398,Tester,01-01-2026,,RM3299,B2,Double,5,9000,10000,9000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006398,Parent 6398,600006398,Address 6398,Hyderabad,Telangana,500398,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,28
R06399,Resident 6399,Male,16-04-1999,800006399,resident6399@example.com,1.00E+11,Capgemini,EMP06399,Support Engineer,01-01-2026,,RM3300,B1,Double,5,10000,10000,10000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006399,Parent 6399,600006399,Address 6399,Chennai,Tamil Nadu,500399,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,27
R06400,Resident 6400,Female,17-05-1990,800006400,resident6400@example.com,1.00E+11,TCS,EMP06400,Software Engineer,01-01-2026,,RM3300,B2,Double,5,6000,10000,3000,3000,05-07-2026,Cash,Partial,Occupied,Active,700006400,Parent 6400,600006400,Address 6400,Guntur,Andhra Pradesh,500400,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,36
R06401,Resident 6401,Male,18-06-1991,800006401,resident6401@example.com,1.00E+11,Infosys,EMP06401,Analyst,01-01-2026,,RM3301,B1,Double,1,7000,10000,7000,0,05-07-2026,UPI,Paid,Occupied,Active,700006401,Parent 6401,600006401,Address 6401,Vijayawada,Andhra Pradesh,500401,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,35
R06402,Resident 6402,Female,19-07-1992,800006402,resident6402@example.com,1.00E+11,Wipro,EMP06402,Tester,01-01-2026,,RM3301,B2,Double,1,8000,10000,8000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006402,Parent 6402,600006402,Address 6402,Hyderabad,Telangana,500402,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,34
R06403,Resident 6403,Male,20-08-1993,800006403,resident6403@example.com,1.00E+11,Accenture,EMP06403,Support Engineer,01-01-2026,,RM3302,B1,Double,1,9000,10000,9000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006403,Parent 6403,600006403,Address 6403,Chennai,Tamil Nadu,500403,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,32
R06404,Resident 6404,Female,21-09-1994,800006404,resident6404@example.com,1.00E+11,Capgemini,EMP06404,Software Engineer,01-01-2026,,RM3302,B2,Double,1,10000,10000,5000,5000,05-07-2026,Cash,Partial,Occupied,Active,700006404,Parent 6404,600006404,Address 6404,Guntur,Andhra Pradesh,500404,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,31
R06405,Resident 6405,Male,22-10-1995,800006405,resident6405@example.com,1.00E+11,TCS,EMP06405,Analyst,01-01-2026,,RM3303,B1,Double,1,6000,10000,6000,0,05-07-2026,UPI,Paid,Occupied,Active,700006405,Parent 6405,600006405,Address 6405,Vijayawada,Andhra Pradesh,500405,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,30
R06406,Resident 6406,Female,23-11-1996,800006406,resident6406@example.com,1.00E+11,Infosys,EMP06406,Tester,01-01-2026,,RM3303,B2,Double,1,7000,10000,7000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006406,Parent 6406,600006406,Address 6406,Hyderabad,Telangana,500406,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,29
R06407,Resident 6407,Male,24-12-1997,800006407,resident6407@example.com,1.00E+11,Wipro,EMP06407,Support Engineer,01-01-2026,,RM3304,B1,Double,1,8000,10000,8000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006407,Parent 6407,600006407,Address 6407,Chennai,Tamil Nadu,500407,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,28
R06408,Resident 6408,Female,25-01-1998,800006408,resident6408@example.com,1.00E+11,Accenture,EMP06408,Software Engineer,01-01-2026,,RM3304,B2,Double,1,9000,10000,4500,4500,05-07-2026,Cash,Partial,Occupied,Active,700006408,Parent 6408,600006408,Address 6408,Guntur,Andhra Pradesh,500408,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,28
R06409,Resident 6409,Male,26-02-1999,800006409,resident6409@example.com,1.00E+11,Capgemini,EMP06409,Analyst,01-01-2026,,RM3305,B1,Double,1,10000,10000,10000,0,05-07-2026,UPI,Paid,Occupied,Active,700006409,Parent 6409,600006409,Address 6409,Vijayawada,Andhra Pradesh,500409,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,27
R06410,Resident 6410,Female,27-03-1990,800006410,resident6410@example.com,1.00E+11,TCS,EMP06410,Tester,01-01-2026,,RM3305,B2,Double,1,6000,10000,6000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006410,Parent 6410,600006410,Address 6410,Hyderabad,Telangana,500410,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,36
R06411,Resident 6411,Male,28-04-1991,800006411,resident6411@example.com,1.00E+11,Infosys,EMP06411,Support Engineer,01-01-2026,,RM3306,B1,Double,1,7000,10000,7000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006411,Parent 6411,600006411,Address 6411,Chennai,Tamil Nadu,500411,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,35
R06412,Resident 6412,Female,01-05-1992,800006412,resident6412@example.com,1.00E+11,Wipro,EMP06412,Software Engineer,01-01-2026,,RM3306,B2,Double,1,8000,10000,4000,4000,05-07-2026,Cash,Partial,Occupied,Active,700006412,Parent 6412,600006412,Address 6412,Guntur,Andhra Pradesh,500412,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,34
R06413,Resident 6413,Male,02-06-1993,800006413,resident6413@example.com,1.00E+11,Accenture,EMP06413,Analyst,01-01-2026,,RM3307,B1,Double,1,9000,10000,9000,0,05-07-2026,UPI,Paid,Occupied,Active,700006413,Parent 6413,600006413,Address 6413,Vijayawada,Andhra Pradesh,500413,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,33
R06414,Resident 6414,Female,03-07-1994,800006414,resident6414@example.com,1.00E+11,Capgemini,EMP06414,Tester,01-01-2026,,RM3307,B2,Double,1,10000,10000,10000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006414,Parent 6414,600006414,Address 6414,Hyderabad,Telangana,500414,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,32
R06415,Resident 6415,Male,04-08-1995,800006415,resident6415@example.com,1.00E+11,TCS,EMP06415,Support Engineer,01-01-2026,,RM3308,B1,Double,1,6000,10000,6000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006415,Parent 6415,600006415,Address 6415,Chennai,Tamil Nadu,500415,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,30
R06416,Resident 6416,Female,05-09-1996,800006416,resident6416@example.com,1.00E+11,Infosys,EMP06416,Software Engineer,01-01-2026,,RM3308,B2,Double,1,7000,10000,3500,3500,05-07-2026,Cash,Partial,Occupied,Active,700006416,Parent 6416,600006416,Address 6416,Guntur,Andhra Pradesh,500416,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,29
R06417,Resident 6417,Male,06-10-1997,800006417,resident6417@example.com,1.00E+11,Wipro,EMP06417,Analyst,01-01-2026,,RM3309,B1,Double,1,8000,10000,8000,0,05-07-2026,UPI,Paid,Occupied,Active,700006417,Parent 6417,600006417,Address 6417,Vijayawada,Andhra Pradesh,500417,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,28
R06418,Resident 6418,Female,07-11-1998,800006418,resident6418@example.com,1.00E+11,Accenture,EMP06418,Tester,01-01-2026,,RM3309,B2,Double,1,9000,10000,9000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006418,Parent 6418,600006418,Address 6418,Hyderabad,Telangana,500418,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,27
R06419,Resident 6419,Male,08-12-1999,800006419,resident6419@example.com,1.00E+11,Capgemini,EMP06419,Support Engineer,01-01-2026,,RM3310,B1,Double,1,10000,10000,10000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006419,Parent 6419,600006419,Address 6419,Chennai,Tamil Nadu,500419,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,26
R06420,Resident 6420,Female,09-01-1990,800006420,resident6420@example.com,1.00E+11,TCS,EMP06420,Software Engineer,01-01-2026,,RM3310,B2,Double,1,6000,10000,3000,3000,05-07-2026,Cash,Partial,Occupied,Active,700006420,Parent 6420,600006420,Address 6420,Guntur,Andhra Pradesh,500420,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,36
R06421,Resident 6421,Male,10-02-1991,800006421,resident6421@example.com,1.00E+11,Infosys,EMP06421,Analyst,01-01-2026,,RM3311,B1,Double,2,7000,10000,7000,0,05-07-2026,UPI,Paid,Occupied,Active,700006421,Parent 6421,600006421,Address 6421,Vijayawada,Andhra Pradesh,500421,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,35
R06422,Resident 6422,Female,11-03-1992,800006422,resident6422@example.com,1.00E+11,Wipro,EMP06422,Tester,01-01-2026,,RM3311,B2,Double,2,8000,10000,8000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006422,Parent 6422,600006422,Address 6422,Hyderabad,Telangana,500422,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,34
R06423,Resident 6423,Male,12-04-1993,800006423,resident6423@example.com,1.00E+11,Accenture,EMP06423,Support Engineer,01-01-2026,,RM3312,B1,Double,2,9000,10000,9000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006423,Parent 6423,600006423,Address 6423,Chennai,Tamil Nadu,500423,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,33
R06424,Resident 6424,Female,13-05-1994,800006424,resident6424@example.com,1.00E+11,Capgemini,EMP06424,Software Engineer,01-01-2026,,RM3312,B2,Double,2,10000,10000,5000,5000,05-07-2026,Cash,Partial,Occupied,Active,700006424,Parent 6424,600006424,Address 6424,Guntur,Andhra Pradesh,500424,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,32
R06425,Resident 6425,Male,14-06-1995,800006425,resident6425@example.com,1.00E+11,TCS,EMP06425,Analyst,01-01-2026,,RM3313,B1,Double,2,6000,10000,6000,0,05-07-2026,UPI,Paid,Occupied,Active,700006425,Parent 6425,600006425,Address 6425,Vijayawada,Andhra Pradesh,500425,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,31
R06426,Resident 6426,Female,15-07-1996,800006426,resident6426@example.com,1.00E+11,Infosys,EMP06426,Tester,01-01-2026,,RM3313,B2,Double,2,7000,10000,7000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006426,Parent 6426,600006426,Address 6426,Hyderabad,Telangana,500426,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,30
R06427,Resident 6427,Male,16-08-1997,800006427,resident6427@example.com,1.00E+11,Wipro,EMP06427,Support Engineer,01-01-2026,,RM3314,B1,Double,2,8000,10000,8000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006427,Parent 6427,600006427,Address 6427,Chennai,Tamil Nadu,500427,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,28
R06428,Resident 6428,Female,17-09-1998,800006428,resident6428@example.com,1.00E+11,Accenture,EMP06428,Software Engineer,01-01-2026,,RM3314,B2,Double,2,9000,10000,4500,4500,05-07-2026,Cash,Partial,Occupied,Active,700006428,Parent 6428,600006428,Address 6428,Guntur,Andhra Pradesh,500428,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,27
R06429,Resident 6429,Male,18-10-1999,800006429,resident6429@example.com,1.00E+11,Capgemini,EMP06429,Analyst,01-01-2026,,RM3315,B1,Double,2,10000,10000,10000,0,05-07-2026,UPI,Paid,Occupied,Active,700006429,Parent 6429,600006429,Address 6429,Vijayawada,Andhra Pradesh,500429,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,26
R06430,Resident 6430,Female,19-11-1990,800006430,resident6430@example.com,1.00E+11,TCS,EMP06430,Tester,01-01-2026,,RM3315,B2,Double,2,6000,10000,6000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006430,Parent 6430,600006430,Address 6430,Hyderabad,Telangana,500430,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,35
R06431,Resident 6431,Male,20-12-1991,800006431,resident6431@example.com,1.00E+11,Infosys,EMP06431,Support Engineer,01-01-2026,,RM3316,B1,Double,2,7000,10000,7000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006431,Parent 6431,600006431,Address 6431,Chennai,Tamil Nadu,500431,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,34
R06432,Resident 6432,Female,21-01-1992,800006432,resident6432@example.com,1.00E+11,Wipro,EMP06432,Software Engineer,01-01-2026,,RM3316,B2,Double,2,8000,10000,4000,4000,05-07-2026,Cash,Partial,Occupied,Active,700006432,Parent 6432,600006432,Address 6432,Guntur,Andhra Pradesh,500432,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,34
R06433,Resident 6433,Male,22-02-1993,800006433,resident6433@example.com,1.00E+11,Accenture,EMP06433,Analyst,01-01-2026,,RM3317,B1,Double,2,9000,10000,9000,0,05-07-2026,UPI,Paid,Occupied,Active,700006433,Parent 6433,600006433,Address 6433,Vijayawada,Andhra Pradesh,500433,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,33
R06434,Resident 6434,Female,23-03-1994,800006434,resident6434@example.com,1.00E+11,Capgemini,EMP06434,Tester,01-01-2026,,RM3317,B2,Double,2,10000,10000,10000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006434,Parent 6434,600006434,Address 6434,Hyderabad,Telangana,500434,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,32
R06435,Resident 6435,Male,24-04-1995,800006435,resident6435@example.com,1.00E+11,TCS,EMP06435,Support Engineer,01-01-2026,,RM3318,B1,Double,2,6000,10000,6000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006435,Parent 6435,600006435,Address 6435,Chennai,Tamil Nadu,500435,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,31
R06436,Resident 6436,Female,25-05-1996,800006436,resident6436@example.com,1.00E+11,Infosys,EMP06436,Software Engineer,01-01-2026,,RM3318,B2,Double,2,7000,10000,3500,3500,05-07-2026,Cash,Partial,Occupied,Active,700006436,Parent 6436,600006436,Address 6436,Guntur,Andhra Pradesh,500436,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,30
R06437,Resident 6437,Male,26-06-1997,800006437,resident6437@example.com,1.00E+11,Wipro,EMP06437,Analyst,01-01-2026,,RM3319,B1,Double,2,8000,10000,8000,0,05-07-2026,UPI,Paid,Occupied,Active,700006437,Parent 6437,600006437,Address 6437,Vijayawada,Andhra Pradesh,500437,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,29
R06438,Resident 6438,Female,27-07-1998,800006438,resident6438@example.com,1.00E+11,Accenture,EMP06438,Tester,01-01-2026,,RM3319,B2,Double,2,9000,10000,9000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006438,Parent 6438,600006438,Address 6438,Hyderabad,Telangana,500438,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,27
R06439,Resident 6439,Male,28-08-1999,800006439,resident6439@example.com,1.00E+11,Capgemini,EMP06439,Support Engineer,01-01-2026,,RM3320,B1,Double,2,10000,10000,10000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006439,Parent 6439,600006439,Address 6439,Chennai,Tamil Nadu,500439,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,26
R06440,Resident 6440,Female,01-09-1990,800006440,resident6440@example.com,1.00E+11,TCS,EMP06440,Software Engineer,01-01-2026,,RM3320,B2,Double,2,6000,10000,3000,3000,05-07-2026,Cash,Partial,Occupied,Active,700006440,Parent 6440,600006440,Address 6440,Guntur,Andhra Pradesh,500440,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,35
R06441,Resident 6441,Male,02-10-1991,800006441,resident6441@example.com,1.00E+11,Infosys,EMP06441,Analyst,01-01-2026,,RM3321,B1,Double,3,7000,10000,7000,0,05-07-2026,UPI,Paid,Occupied,Active,700006441,Parent 6441,600006441,Address 6441,Vijayawada,Andhra Pradesh,500441,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,34
R06442,Resident 6442,Female,03-11-1992,800006442,resident6442@example.com,1.00E+11,Wipro,EMP06442,Tester,01-01-2026,,RM3321,B2,Double,3,8000,10000,8000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006442,Parent 6442,600006442,Address 6442,Hyderabad,Telangana,500442,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,33
R06443,Resident 6443,Male,04-12-1993,800006443,resident6443@example.com,1.00E+11,Accenture,EMP06443,Support Engineer,01-01-2026,,RM3322,B1,Double,3,9000,10000,9000,0,05-07-2026,Google Pay,Paid,Occupied,Active,700006443,Parent 6443,600006443,Address 6443,Chennai,Tamil Nadu,500443,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,32
R06444,Resident 6444,Female,05-01-1994,800006444,resident6444@example.com,1.00E+11,Capgemini,EMP06444,Software Engineer,01-01-2026,,RM3322,B2,Double,3,10000,10000,5000,5000,05-07-2026,Cash,Partial,Occupied,Active,700006444,Parent 6444,600006444,Address 6444,Guntur,Andhra Pradesh,500444,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,1,,32
R06445,Resident 6445,Male,06-02-1995,800006445,resident6445@example.com,1.00E+11,TCS,EMP06445,Analyst,01-01-2026,,RM3323,B1,Double,3,6000,10000,6000,0,05-07-2026,UPI,Paid,Occupied,Active,700006445,Parent 6445,600006445,Address 6445,Vijayawada,Andhra Pradesh,500445,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,31
R06446,Resident 6446,Female,07-03-1996,800006446,resident6446@example.com,1.00E+11,Infosys,EMP06446,Tester,01-01-2026,,RM3323,B2,Double,3,7000,10000,7000,0,05-07-2026,PhonePe,Paid,Occupied,Active,700006446,Parent 6446,600006446,Address 6446,Hyderabad,Telangana,500446,Indian,Hindu,Aadhaar,Yes,Yes,01-01-2026,,Occupied,2,0,,30
